id,type,degree,label
820551001,product,4,820551001
693575003,product,1,693575003
795975004,product,14,795975004
795975009,product,10,795975009
795975011,product,3,795975011
810950001,product,1,810950001
831430003,product,26,831430003
794566003,product,11,794566003
831430005,product,9,831430005
831430008,product,13,831430008
669851001,product,5,669851001
915611004,product,10,915611004
595697020,product,1,595697020
827760001,product,11,827760001
827760002,product,13,827760002
832282001,product,6,832282001
832282004,product,15,832282004
769007001,product,2,769007001
406724002,product,4,406724002
896409001,product,7,896409001
753475001,product,7,753475001
406724027,product,1,406724027
753475004,product,13,753475004
876355005,product,19,876355005
878616001,product,3,878616001
753475013,product,1,753475013
802070001,product,1,802070001
793878001,product,3,793878001
913088001,product,5,913088001
870293001,product,42,870293001
870293002,product,32,870293002
767893002,product,2,767893002
792469001,product,9,792469001
903487001,product,3,903487001
891199002,product,3,891199002
891199003,product,10,891199003
830185001,product,15,830185001
563519018,product,4,563519018
832446001,product,1,832446001
879763001,product,12,879763001
892051001,product,46,892051001
892051002,product,42,892051002
892051004,product,21,892051004
892051005,product,28,892051005
871997001,product,11,871997001
871997002,product,17,871997002
810557003,product,25,810557003
622141005,product,2,622141005
810557005,product,3,810557005
864231002,product,7,864231002
864231003,product,6,864231003
852369003,product,17,852369003
852369005,product,13,852369005
852369006,product,21,852369006
811835001,product,32,811835001
811835004,product,16,811835004
811835006,product,17,811835006
883728001,product,1,883728001
890511001,product,19,890511001
878223001,product,9,878223001
898703001,product,3,898703001
794468001,product,23,794468001
872292002,product,6,872292002
872292003,product,15,872292003
794468003,product,15,794468003
741220004,product,17,741220004
550969001,product,1,550969001
811278001,product,1,811278001
918200003,product,2,918200003
639672003,product,2,639672003
639672004,product,2,639672004
877666001,product,5,877666001
836706001,product,29,836706001
836706003,product,16,836706003
841228002,product,26,841228002
841228003,product,18,841228003
841228004,product,21,841228004
841228005,product,23,841228005
802529001,product,9,802529001
733749001,product,60,733749001
827957002,product,10,827957002
827957004,product,15,827957004
827957007,product,4,827957007
733749011,product,9,733749011
832479003,product,43,832479003
752820001,product,9,752820001
879796001,product,11,879796001
879796003,product,5,879796003
879796004,product,12,879796004
906633001,product,5,906633001
816521002,product,20,816521002
906633002,product,1,906633002
816521004,product,24,816521004
816521005,product,27,816521005
877961006,product,7,877961006
877961004,product,3,877961004
877961005,product,5,877961005
908894001,product,10,908894001
877961009,product,3,877961009
814686003,product,11,814686003
877961010,product,2,877961010
877961014,product,3,877961014
877961019,product,2,877961019
751411003,product,1,751411003
877961023,product,4,877961023
803250001,product,25,803250001
907911001,product,3,907911001
854663002,product,3,854663002
772743001,product,4,772743001
861020001,product,11,861020001
887857001,product,4,887857001
752689008,product,5,752689008
840966001,product,2,840966001
718086003,product,5,718086003
884187001,product,9,884187001
884187002,product,14,884187002
718086010,product,1,718086010
734896001,product,7,734896001
890544002,product,5,890544002
808624001,product,23,808624001
808624002,product,17,808624002
808624005,product,14,808624005
808624007,product,20,808624007
659333001,product,1,659333001
821338001,product,13,821338001
821338004,product,6,821338004
877273001,product,25,877273001
877273002,product,12,877273002
881369001,product,22,881369001
905945001,product,24,905945001
815833008,product,7,815833008
844931001,product,2,844931001
844931002,product,5,844931002
746627002,product,1,746627002
862167001,product,28,862167001
862167002,product,29,862167002
862167004,product,23,862167004
862167007,product,8,862167007
520364003,product,2,520364003
895361001,product,3,895361001
865706001,product,4,865706001
642687001,product,1,642687001
806527003,product,10,806527003
868393001,product,50,868393001
864297001,product,1,864297001
864297003,product,12,864297003
864297004,product,20,864297004
815571001,product,2,815571001
807379002,product,2,807379002
916136001,product,3,916136001
887464002,product,2,887464002
852861001,product,7,852861001
926589001,product,1,926589001
861053001,product,5,861053001
832381004,product,1,832381004
865575001,product,4,865575001
816423002,product,23,816423002
816423003,product,23,816423003
816423004,product,28,816423004
892412001,product,21,892412001
892412002,product,20,892412002
816423012,product,8,816423012
894673001,product,12,894673001
894673002,product,9,894673002
885072001,product,20,885072001
840016002,product,8,840016002
868688004,product,3,868688004
750330002,product,12,750330002
750330003,product,8,750330003
928719001,product,13,928719001
850895001,product,30,850895001
865444002,product,10,865444002
843555003,product,8,843555003
872653001,product,12,872653001
872653004,product,8,872653004
805708001,product,1,805708001
916300002,product,2,916300002
666444003,product,3,666444003
912204005,product,8,912204005
237347053,product,3,237347053
769270003,product,4,769270003
237347059,product,6,237347059
237347063,product,8,237347063
923083001,product,1,923083001
868000001,product,6,868000001
859808002,product,22,859808002
784245002,product,2,784245002
897098001,product,2,897098001
880714002,product,6,880714002
655434001,product,1,655434001
835658002,product,8,835658002
699081001,product,27,699081001
735945002,product,5,735945002
735945001,product,1,735945001
783262001,product,2,783262001
887923001,product,8,887923001
875635002,product,8,875635002
875635001,product,10,875635001
808690001,product,8,808690001
876487002,product,25,876487002
917447002,product,3,917447002
758129002,product,3,758129002
870982002,product,3,870982002
838640001,product,24,838640001
769434001,product,5,769434001
849519001,product,1,849519001
874095002,product,2,874095002
849519004,product,10,849519004
868164001,product,15,868164001
868164002,product,43,868164002
913220002,product,2,913220002
854041001,product,1,854041001
889496001,product,25,889496001
889496002,product,16,889496002
717464002,product,9,717464002
717464001,product,14,717464001
823960003,product,3,823960003
717464007,product,5,717464007
717464010,product,8,717464010
818029002,product,13,818029002
824812002,product,1,824812002
763372002,product,10,763372002
787948004,product,1,787948004
863937003,product,51,863937003
863937005,product,19,863937005
863937007,product,23,863937007
863937008,product,36,863937008
186262001,product,6,186262001
903062001,product,25,903062001
903062002,product,17,903062002
863937010,product,24,863937010
863937009,product,20,863937009
903062003,product,12,903062003
798827003,product,1,798827003
817472001,product,52,817472001
817472002,product,69,817472002
817472003,product,45,817472003
874816001,product,10,874816001
817472005,product,68,817472005
817472007,product,13,817472007
903914001,product,7,903914001
633152025,product,1,633152025
902505001,product,5,902505001
849257002,product,14,849257002
849257001,product,17,849257001
925246001,product,18,925246001
816915003,product,8,816915003
903357001,product,4,903357001
903357002,product,2,903357002
768189002,product,5,768189002
768189001,product,3,768189001
919741001,product,13,919741001
809575001,product,16,809575001
719463003,product,4,719463003
772711011,product,1,772711011
916497001,product,2,916497001
860988010,product,6,860988010
804496001,product,3,804496001
804496002,product,6,804496002
864953001,product,20,864953001
799417001,product,16,799417001
799417004,product,3,799417004
686564013,product,2,686564013
822158002,product,11,822158002
822158003,product,6,822158003
686564021,product,5,686564021
742925001,product,2,742925001
742925003,product,7,742925003
855778001,product,11,855778001
880780001,product,5,880780001
928097001,product,6,928097001
903521001,product,3,903521001
928097002,product,6,928097002
862561001,product,5,862561001
848438002,product,11,848438002
305931001,product,20,305931001
916235002,product,16,916235002
865674001,product,5,865674001
884319001,product,33,884319001
876127002,product,26,876127002
884319003,product,38,884319003
876127003,product,18,876127003
884319005,product,29,884319005
884319006,product,30,884319006
859743001,product,4,859743001
884319008,product,31,884319008
859743002,product,11,859743002
884319002,product,8,884319002
892937002,product,20,892937002
892937003,product,21,892937003
897033004,product,3,897033004
480093001,product,3,480093001
859186001,product,26,859186001
859186002,product,5,859186002
738567002,product,9,738567002
738567003,product,20,738567003
903259001,product,5,903259001
770352006,product,18,770352006
873604001,product,28,873604001
873604002,product,18,873604002
873604003,product,11,873604003
873604004,product,30,873604004
873604007,product,9,873604007
797058001,product,13,797058001
797058003,product,2,797058003
850732003,product,18,850732003
850732004,product,7,850732004
922625004,product,3,922625004
896214002,product,6,896214002
806528004,product,30,806528004
806528005,product,17,806528005
589440005,product,10,589440005
806528007,product,18,806528007
806528009,product,12,806528009
759637004,product,15,759637004
759637008,product,7,759637008
759637009,product,15,759637009
765994002,product,6,765994002
765994001,product,4,765994001
892970001,product,7,892970001
892970003,product,14,892970003
926164001,product,6,926164001
934356001,product,1,934356001
815572002,product,5,815572002
834217004,product,23,834217004
834217009,product,31,834217009
852862001,product,15,852862001
822355001,product,14,822355001
863741002,product,2,863741002
843687005,product,16,843687005
757671008,product,16,757671008
874620001,product,2,874620001
843687010,product,7,843687010
874620004,product,2,874620004
838182001,product,1,838182001
838182002,product,9,838182002
871376002,product,21,871376002
516859013,product,2,516859013
890021001,product,14,890021001
890021002,product,7,890021002
890021004,product,2,890021004
849487005,product,16,849487005
921380001,product,18,921380001
852174001,product,59,852174001
856270002,product,19,856270002
856270003,product,18,856270003
815310004,product,11,815310004
852174003,product,51,852174003
810231001,product,4,810231001
879863001,product,3,879863001
865314014,product,3,865314014
816588001,product,33,816588001
816588006,product,10,816588006
857974001,product,3,857974001
829302002,product,15,829302002
829302003,product,19,829302003
685942004,product,1,685942004
792438005,product,17,792438005
767862001,product,16,767862001
767862004,product,6,767862004
788768001,product,13,788768001
862496002,product,10,862496002
840607001,product,24,840607001
840607007,product,27,840607007
840607009,product,29,840607009
840607010,product,38,840607010
717727011,product,30,717727011
717727014,product,44,717727014
717727015,product,5,717727015
857417001,product,7,857417001
832841001,product,2,832841001
832841002,product,3,832841002
787785009,product,2,787785009
685811001,product,18,685811001
808691001,product,15,808691001
685811006,product,7,685811006
721266004,product,7,721266004
919152001,product,3,919152001
816752001,product,8,816752001
743024003,product,20,743024003
779888003,product,1,779888003
816752003,product,6,816752003
896837001,product,20,896837001
896837002,product,14,896837002
872261002,product,18,872261002
895002002,product,47,895002002
505882002,product,13,505882002
895002004,product,32,895002004
710682008,product,3,710682008
901359002,product,1,901359002
719300004,product,2,719300004
847128001,product,7,847128001
781592002,product,2,781592002
830744001,product,13,830744001
822552003,product,2,822552003
859416011,product,20,859416011
859416013,product,9,859416013
554477005,product,26,554477005
398829008,product,2,398829008
554477010,product,1,554477010
870295001,product,5,870295001
903063002,product,11,903063002
939927001,product,7,939927001
628631004,product,2,628631004
817047001,product,13,817047001
850241001,product,26,850241001
850241004,product,31,850241004
850241006,product,45,850241006
824352001,product,36,824352001
883435003,product,3,883435003
631744004,product,8,631744004
928917003,product,4,928917003
918890001,product,10,918890001
918890002,product,8,918890002
816490001,product,5,816490001
816490002,product,4,816490002
814655001,product,7,814655001
859711004,product,8,859711004
702228002,product,1,702228002
688105002,product,40,688105002
843753004,product,19,843753004
688105004,product,5,688105004
688105007,product,15,688105007
862398001,product,2,862398001
903358001,product,3,903358001
688105011,product,15,688105011
721299003,product,1,721299003
748136001,product,2,748136001
576104002,product,6,576104002
807741001,product,2,807741001
713533008,product,9,713533008
883730001,product,21,883730001
883730002,product,14,883730002
736700001,product,2,736700001
852666001,product,15,852666001
754362003,product,1,754362003
746170006,product,2,746170006
160442010,product,30,160442010
160442043,product,7,160442043
903096001,product,9,903096001
870328001,product,13,870328001
870328003,product,22,870328003
870328002,product,18,870328002
903096006,product,10,903096006
852109001,product,5,852109001
852535001,product,12,852535001
832481001,product,40,832481001
832481002,product,38,832481002
832481003,product,42,832481003
779659001,product,13,779659001
779659002,product,7,779659002
906635001,product,17,906635001
779659005,product,5,779659005
779659006,product,16,779659006
888416001,product,26,888416001
835168005,product,7,835168005
882485001,product,13,882485001
882485002,product,5,882485002
823306001,product,3,823306001
815540001,product,6,815540001
815966001,product,1,815966001
887859001,product,8,887859001
748595003,product,5,748595003
912861001,product,4,912861001
912861003,product,3,912861003
857778001,product,5,857778001
849586002,product,20,849586002
857778003,product,4,857778003
849586004,product,13,849586004
771762005,product,1,771762005
857778007,product,6,857778007
876423002,product,4,876423002
857778011,product,18,857778011
827697001,product,2,827697001
859056001,product,7,859056001
904112002,product,2,904112002
844933002,product,5,844933002
834906001,product,12,834906001
855386002,product,1,855386002
834906002,product,8,834906002
834906010,product,5,834906010
834906012,product,8,834906012
834906013,product,7,834906013
834906017,product,11,834906017
834906018,product,3,834906018
646490017,product,7,646490017
646490020,product,16,646490020
646490018,product,13,646490018
870361001,product,7,870361001
921774001,product,3,921774001
860334002,product,5,860334002
493103034,product,1,493103034
787884003,product,3,787884003
806529001,product,19,806529001
694659049,product,1,694659049
694659051,product,1,694659051
867969008,product,9,867969008
892971003,product,6,892971003
825600001,product,21,825600001
825600002,product,50,825600002
850176003,product,22,850176003
825600004,product,27,825600004
903850001,product,11,903850001
719530006,product,1,719530006
719530007,product,23,719530007
838740001,product,1,838740001
767273001,product,5,767273001
767273004,product,2,767273004
808659002,product,14,808659002
808659003,product,13,808659003
765864001,product,8,765864001
724904002,product,9,724904002
860498001,product,14,860498001
829991003,product,8,829991003
829991004,product,9,829991004
881404001,product,18,881404001
881404002,product,19,881404002
924625001,product,10,924625001
850897001,product,23,850897001
887761004,product,1,887761004
871377005,product,7,871377005
879995001,product,8,879995001
879995002,product,6,879995002
829008001,product,11,829008001
829008002,product,22,829008002
874064001,product,24,874064001
831269001,product,14,831269001
909093005,product,13,909093005
831269006,product,5,831269006
831269007,product,3,831269007
833530003,product,23,833530003
860367001,product,23,860367001
811215001,product,3,811215001
762063001,product,1,762063001
909519003,product,14,909519003
756132001,product,11,756132001
879012001,product,12,879012001
879012003,product,12,879012003
734243001,product,2,734243001
791587001,product,26,791587001
791587005,product,7,791587005
791587009,product,30,791587009
720120001,product,1,720120001
914893001,product,13,914893001
816589002,product,14,816589002
779725005,product,11,779725005
779725006,product,26,779725006
822946001,product,31,822946001
822946002,product,11,822946002
755575001,product,34,755575001
755575002,product,26,755575002
755575003,product,13,755575003
399223001,product,10,399223001
784247002,product,3,784247002
755575006,product,13,755575006
755575007,product,2,755575007
880716003,product,5,880716003
854305002,product,16,854305002
731425003,product,6,731425003
731425002,product,8,731425002
905718001,product,13,905718001
399223029,product,2,399223029
399223032,product,1,399223032
912075005,product,8,912075005
861514001,product,29,861514001
869706002,product,2,869706002
861514004,product,26,861514004
892873001,product,12,892873001
872393002,product,17,872393002
470985003,product,12,470985003
872393001,product,9,872393001
942451001,product,1,942451001
879176001,product,30,879176001
879176002,product,51,879176002
895986002,product,2,895986002
853191001,product,18,853191001
844999001,product,1,844999001
881863001,product,9,881863001
881863004,product,6,881863004
831302001,product,16,831302001
868166002,product,7,868166002
831302002,product,18,831302002
831302003,product,7,831302003
831302005,product,2,831302005
854043001,product,22,854043001
854043004,product,7,854043004
854043006,product,10,854043006
854043007,product,7,854043007
909552001,product,5,909552001
880880001,product,1,880880001
684272001,product,6,684272001
762096003,product,12,762096003
762096005,product,5,762096005
762096001,product,10,762096001
762096002,product,8,762096002
858565001,product,17,858565001
911813001,product,6,911813001
818031001,product,58,818031001
818031002,product,62,818031002
818031003,product,40,818031003
842607004,product,21,842607004
818031004,product,35,818031004
916335001,product,6,916335001
873966001,product,5,873966001
746990002,product,2,746990002
873966005,product,25,873966005
873966006,product,9,873966006
868035001,product,7,868035001
745155001,product,2,745155001
568601023,product,7,568601023
568601026,product,10,568601026
880749002,product,49,880749002
880749003,product,16,880749003
568601037,product,8,568601037
186264014,product,3,186264014
850242001,product,33,850242001
850242002,product,15,850242002
774679002,product,1,774679002
774679003,product,26,774679003
862956001,product,20,862956001
851094002,product,20,851094002
851094005,product,9,851094005
898411001,product,14,898411001
872000001,product,14,872000001
872000002,product,31,872000002
835136001,product,12,835136001
872000004,product,10,872000004
872000005,product,22,872000005
872000003,product,14,872000003
855616002,product,9,855616002
903359001,product,15,903359001
886975002,product,10,886975002
807316001,product,5,807316001
877374002,product,7,877374002
865086006,product,14,865086006
936979001,product,3,936979001
845032002,product,15,845032002
845032003,product,20,845032003
736701001,product,1,736701001
872295003,product,9,872295003
858172002,product,26,858172002
768912001,product,54,768912001
768912005,product,11,768912005
848997001,product,23,848997001
848997003,product,13,848997003
843066001,product,2,843066001
784313001,product,2,784313001
876686003,product,6,876686003
852536001,product,7,852536001
852536002,product,18,852536002
832482001,product,31,832482001
832482002,product,24,832482002
832482004,product,23,832482004
859319002,product,1,859319002
853388001,product,20,853388001
812428001,product,7,812428001
719629028,product,4,719629028
906636005,product,16,906636005
839265002,product,12,839265002
888843001,product,20,888843001
878816001,product,19,878816001
878816006,product,9,878816006
842378001,product,6,842378001
879242005,product,11,879242005
879242007,product,6,879242007
785034008,product,12,785034008
811871002,product,12,811871002
861023002,product,3,861023002
896052001,product,1,896052001
910601001,product,44,910601001
910601002,product,31,910601002
910601003,product,28,910601003
738569004,product,3,738569004
771337002,product,11,771337002
649440048,product,6,649440048
912862001,product,2,912862001
912862003,product,2,912862003
921906002,product,32,921906002
774450003,product,7,774450003
921906005,product,14,921906005
875015001,product,10,875015001
875015003,product,5,875015003
735751005,product,5,735751005
926428001,product,2,926428001
705244002,product,1,705244002
885468003,product,23,885468003
713993061,product,15,713993061
713993069,product,7,713993069
713993071,product,9,713993071
857222001,product,7,857222001
713993075,product,2,713993075
713993078,product,10,713993078
713993080,product,6,713993080
904965002,product,3,904965002
868527001,product,9,868527001
911748001,product,7,911748001
470789030,product,25,470789030
470789031,product,11,470789031
873049001,product,2,873049001
901721003,product,3,901721003
501722031,product,1,501722031
854830001,product,25,854830001
854830002,product,5,854830002
869379006,product,2,869379006
869379008,product,13,869379008
888024004,product,5,888024004
886189001,product,22,886189001
674606025,product,12,674606025
904834001,product,1,904834001
674606048,product,8,674606048
765996001,product,3,765996001
674606050,product,11,674606050
674606051,product,11,674606051
674606057,product,5,674606057
877014001,product,27,877014001
877014002,product,29,877014002
926166001,product,14,926166001
674606068,product,2,674606068
877014005,product,34,877014005
590294001,product,6,590294001
877014007,product,22,877014007
877014008,product,31,877014008
887467002,product,8,887467002
826027002,product,6,826027002
674606079,product,3,674606079
836480003,product,10,836480003
719957006,product,15,719957006
865578001,product,2,865578001
732671001,product,10,732671001
908799002,product,17,908799002
732671003,product,15,732671003
719957020,product,2,719957020
732671007,product,20,732671007
732671008,product,14,732671008
837332001,product,2,837332001
857812002,product,58,857812002
857812003,product,55,857812003
857812004,product,65,857812004
857812006,product,42,857812006
857812007,product,27,857812007
736767014,product,4,736767014
733097001,product,39,733097001
819113001,product,19,819113001
819113003,product,14,819113003
458239017,product,11,458239017
819113002,product,5,819113002
458239022,product,3,458239022
819113004,product,5,819113004
733097008,product,53,733097008
724905008,product,2,724905008
724905016,product,22,724905016
917843001,product,10,917843001
917843003,product,6,917843003
832253001,product,15,832253001
811773002,product,13,811773002
832253002,product,22,832253002
832253003,product,24,832253003
844967008,product,3,844967008
879996001,product,15,879996001
765308002,product,14,765308002
765308008,product,3,765308008
865873001,product,22,865873001
865873002,product,24,865873002
765308013,product,8,765308013
865873006,product,16,865873006
868134001,product,12,868134001
923643001,product,6,923643001
893562001,product,4,893562001
893562002,product,2,893562002
631418003,product,2,631418003
631418004,product,2,631418004
883535001,product,9,883535001
883535002,product,5,883535002
834383002,product,18,834383002
676900001,product,1,676900001
695545002,product,5,695545002
599502001,product,2,599502001
878456001,product,40,878456001
878456002,product,28,878456002
885239002,product,20,885239002
916598001,product,9,916598001
851062002,product,22,851062002
871542003,product,12,871542003
871542002,product,6,871542002
871542004,product,2,871542004
812363002,product,13,812363002
812363005,product,20,812363005
812363006,product,17,812363006
812363008,product,3,812363008
685813001,product,27,685813001
710389001,product,6,710389001
685813003,product,13,685813003
685813002,product,31,685813002
685813005,product,5,685813005
685813007,product,6,685813007
685813016,product,3,685813016
685813018,product,8,685813018
622964005,product,6,622964005
723529001,product,24,723529001
685813041,product,2,685813041
685813042,product,8,685813042
815902004,product,3,815902004
815902005,product,19,815902005
880029001,product,15,880029001
880029002,product,6,880029002
812658002,product,9,812658002
896839001,product,10,896839001
868167002,product,11,868167002
806727001,product,9,806727001
524529004,product,26,524529004
678342001,product,11,678342001
524529013,product,30,524529013
858992001,product,4,858992001
818032003,product,12,818032003
524529032,product,6,524529032
818032008,product,7,818032008
779333003,product,4,779333003
678342028,product,25,678342028
830746001,product,10,830746001
939503001,product,8,939503001
828911002,product,5,828911002
562245018,product,37,562245018
855748001,product,16,855748001
831172001,product,6,831172001
870297001,product,3,870297001
786542001,product,1,786542001
786542002,product,9,786542002
874819001,product,12,874819001
874819002,product,18,874819002
562245050,product,42,562245050
874819003,product,6,874819003
891629001,product,17,891629001
748269009,product,11,748269009
634007001,product,1,634007001
918892001,product,35,918892001
828780001,product,4,828780001
562245089,product,7,562245089
619884001,product,14,619884001
562245097,product,25,562245097
562245098,product,21,562245098
562245100,product,30,562245100
562245102,product,22,562245102
562245103,product,15,562245103
882454001,product,5,882454001
882454002,product,6,882454002
619884019,product,1,619884019
851947001,product,7,851947001
851947002,product,4,851947002
835563002,product,29,835563002
835563005,product,7,835563005
743616009,product,17,743616009
762261003,product,1,762261003
846442001,product,3,846442001
873279001,product,19,873279001
521023001,product,1,521023001
341782043,product,6,341782043
873279003,product,10,873279003
873279005,product,10,873279005
873279006,product,9,873279006
761278001,product,3,761278001
761278003,product,2,761278003
760295001,product,15,760295001
758034015,product,13,758034015
905916001,product,15,905916001
836284002,product,26,836284002
836284003,product,17,836284003
696594018,product,7,696594018
129085027,product,5,129085027
781758049,product,1,781758049
809873001,product,3,809873001
900411001,product,7,900411001
781758076,product,1,781758076
861712001,product,29,861712001
899002001,product,21,899002001
899002002,product,13,899002002
862990001,product,4,862990001
757903038,product,4,757903038
849293001,product,1,849293001
849293002,product,8,849293002
787853005,product,1,787853005
843362003,product,29,843362003
843362004,product,56,843362004
894775001,product,4,894775001
767799003,product,29,767799003
767799015,product,13,767799015
767799016,product,51,767799016
767799020,product,9,767799020
767799022,product,6,767799022
715403001,product,2,715403001
861024001,product,18,861024001
871477002,product,12,871477002
904671001,product,3,904671001
555102001,product,3,555102001
608776002,product,5,608776002
889565001,product,17,889565001
877277002,product,13,877277002
871346001,product,9,871346001
812167004,product,6,812167004
844935004,product,5,844935004
909062001,product,6,909062001
882651001,product,29,882651001
894939001,product,7,894939001
833499003,product,17,833499003
833499005,product,13,833499005
860336001,product,11,860336001
860336002,product,16,860336002
489435010,product,4,489435010
860336003,product,11,860336003
860336004,product,10,860336004
489435014,product,6,489435014
811184001,product,1,811184001
489435016,product,8,489435016
909914001,product,5,909914001
789721001,product,7,789721001
892547001,product,9,892547001
778285001,product,3,778285001
856109002,product,11,856109002
856109003,product,16,856109003
874754001,product,7,874754001
757805010,product,2,757805010
757805011,product,6,757805011
874754002,product,31,874754002
757805013,product,11,757805013
881111001,product,13,881111001
881111003,product,2,881111003
881111005,product,6,881111005
868823007,product,12,868823007
868823008,product,17,868823008
801452001,product,30,801452001
801452002,product,21,801452002
629420002,product,1,629420002
801452003,product,17,801452003
801452006,product,1,801452006
908374001,product,3,908374001
873771001,product,8,873771001
892416001,product,8,892416001
878293001,product,14,878293001
808661002,product,22,808661002
878293002,product,11,878293002
902869001,product,20,902869001
794538003,product,23,794538003
724906007,product,5,724906007
637055002,product,2,637055002
399061019,product,4,399061019
870527005,product,1,870527005
720810017,product,1,720810017
733098018,product,4,733098018
868692002,product,6,868692002
399061032,product,10,399061032
399061033,product,12,399061033
572797001,product,51,572797001
572797002,product,48,572797002
841298001,product,13,841298001
890450001,product,12,890450001
890450002,product,5,890450002
841298004,product,16,841298004
841298005,product,15,841298005
904999001,product,7,904999001
904999002,product,9,904999002
782545001,product,3,782545001
823505002,product,23,823505002
572797039,product,13,572797039
903590001,product,14,903590001
572797044,product,15,572797044
572797046,product,9,572797046
572797047,product,6,572797047
844411001,product,42,844411001
844411002,product,33,844411002
844411003,product,29,844411003
266875001,product,11,266875001
572797049,product,6,572797049
266875006,product,10,266875006
891728001,product,21,891728001
912208002,product,3,912208002
266875024,product,3,266875024
871674001,product,19,871674001
816591003,product,21,816591003
816591005,product,13,816591005
888484001,product,25,888484001
791589025,product,2,791589025
839332003,product,10,839332003
839332002,product,8,839332002
816591015,product,9,816591015
869839016,product,2,869839016
839332009,product,2,839332009
853881001,product,23,853881001
846115003,product,20,846115003
893432003,product,10,893432003
893432005,product,10,893432005
580301001,product,4,580301001
854733002,product,16,854733002
881570001,product,3,881570001
812364001,product,15,812364001
812364005,product,7,812364005
812364010,product,12,812364010
863777002,product,3,863777002
685814003,product,34,685814003
831861002,product,4,831861002
685814033,product,13,685814033
854602001,product,9,854602001
836383001,product,8,836383001
916468003,product,74,916468003
877769001,product,28,877769001
926921001,product,15,926921001
926921003,product,8,926921003
863646001,product,23,863646001
892318001,product,32,892318001
863646003,product,12,863646003
863646004,product,20,863646004
863646002,product,14,863646002
863646005,product,27,863646005
812659001,product,18,812659001
865907001,product,3,865907001
865907005,product,6,865907005
823112001,product,3,823112001
839496002,product,41,839496002
839496003,product,32,839496003
839496004,product,23,839496004
817181001,product,30,817181001
864498001,product,27,864498001
758002008,product,29,758002008
854471001,product,2,854471001
854471002,product,2,854471002
891335001,product,6,891335001
758002010,product,20,758002010
758002011,product,30,758002011
852636002,product,2,852636002
877638001,product,4,877638001
721990006,product,16,721990006
871707001,product,20,871707001
863515004,product,13,863515004
871707005,product,4,871707005
871707007,product,1,871707007
655045001,product,1,655045001
859845001,product,9,859845001
726938002,product,1,726938002
714650006,product,4,714650006
884847001,product,11,884847001
884847002,product,10,884847002
884847004,product,7,884847004
850244001,product,42,850244001
850244002,product,67,850244002
850244003,product,76,850244003
721433001,product,5,721433001
721433004,product,14,721433004
807449004,product,6,807449004
862958001,product,5,862958001
862958002,product,12,862958002
896152001,product,34,896152001
896152002,product,52,896152002
896152003,product,26,896152003
910701003,product,13,910701003
910701004,product,13,910701004
872002001,product,14,872002001
818754002,product,4,818754002
814658001,product,5,814658001
818754004,product,9,818754004
818754007,product,11,818754007
788247001,product,12,788247001
741356002,product,57,741356002
741356004,product,12,741356004
741356008,product,17,741356008
579777007,product,1,579777007
782742001,product,15,782742001
852374003,product,48,852374003
852374004,product,41,852374004
852374005,product,27,852374005
858731001,product,9,858731001
852374013,product,20,852374013
889664001,product,20,889664001
832320001,product,22,832320001
830485001,product,8,830485001
915092001,product,1,915092001
883176001,product,15,883176001
883176002,product,20,883176002
836285001,product,7,836285001
809874002,product,7,809874002
809874004,product,11,809874004
757052002,product,7,757052002
816657001,product,7,816657001
878097002,product,24,878097002
878097001,product,29,878097001
880358001,product,9,880358001
880358002,product,9,880358002
880358003,product,26,880358003
880358004,product,12,880358004
899003001,product,21,899003001
882619002,product,6,882619002
882619001,product,5,882619001
850277001,product,15,850277001
850277002,product,5,850277002
850277004,product,8,850277004
827962004,product,3,827962004
891663001,product,15,891663001
891663002,product,24,891663002
903951002,product,10,903951002
889828001,product,6,889828001
889828003,product,7,889828003
889828004,product,14,889828004
879801001,product,3,879801001
662713002,product,10,662713002
865678001,product,31,865678001
853390002,product,7,853390002
757347001,product,5,757347001
757347002,product,13,757347002
757347003,product,5,757347003
757347008,product,14,757347008
767800001,product,1,767800001
891532002,product,5,891532002
890123001,product,4,890123001
836875001,product,4,836875001
898315001,product,2,898315001
890123002,product,3,890123002
808629007,product,12,808629007
823178001,product,6,823178001
921908001,product,3,921908001
684340002,product,4,684340002
869086001,product,24,869086001
877278002,product,73,877278002
877278003,product,30,877278003
856798002,product,1,856798002
814003003,product,10,814003003
879965001,product,25,879965001
879965002,product,36,879965002
879965003,product,12,879965003
863581001,product,5,863581001
710194001,product,12,710194001
796210001,product,40,796210001
710194005,product,6,710194005
796210012,product,21,796210012
880817003,product,21,880817003
684209004,product,23,684209004
909915001,product,5,909915001
856667006,product,16,856667006
895792001,product,2,895792001
684209025,product,31,684209025
684209032,product,30,684209032
697054088,product,5,697054088
888026001,product,12,888026001
888026002,product,13,888026002
888026003,product,10,888026003
754267048,product,2,754267048
888878001,product,1,888878001
921646001,product,8,921646001
610776001,product,90,610776001
610776002,product,75,610776002
860632001,product,4,860632001
872920001,product,28,872920001
860632007,product,1,860632007
824194002,product,23,824194002
824194003,product,15,824194003
824194004,product,16,824194004
900183001,product,4,900183001
610776033,product,3,610776033
730412001,product,2,730412001
808662002,product,11,808662002
610776065,product,17,610776065
878720002,product,3,878720002
878720001,product,11,878720001
856405001,product,8,856405001
610776074,product,22,610776074
610776073,product,23,610776073
754005001,product,5,754005001
610776083,product,40,610776083
610776087,product,19,610776087
